phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-34,-64,30,324.20654296875,-35.79345703125
-33,-64,31,324.140625,-35.859375
-33,-64,31,324.052734375,-35.947265625
-32,-64,32,323.98681640625,-36.01318359375
-30,-64,34,323.94287109375,-36.05712890625
-32,-64,32,323.8330078125,-36.1669921875
-34,-64,30,323.701171875,-36.298828125
-35,-64,29,323.59130859375,-36.40869140625
-38,-64,26,323.4375,-36.5625
-35,-64,29,323.41552734375,-36.58447265625
-39,-64,25,323.23974609375,-36.76025390625
-41,-64,23,323.10791015625,-36.89208984375
-42,-64,22,322.998046875,-37.001953125
-45,-64,19,322.84423828125,-37.15576171875
-47,-64,17,322.71240234375,-37.28759765625
-51,-64,13,322.55859375,-37.44140625
-49,-64,15,322.5146484375,-37.4853515625
-47,-64,17,322.470703125,-37.529296875
-50,-64,14,322.31689453125,-37.68310546875
-53,-64,11,322.1630859375,-37.8369140625
-53,-64,11,322.0751953125,-37.9248046875
-56,-64,8,321.92138671875,-38.07861328125
